Phase,Soil,Comp_Treatment,Rep,Pot,Individual,Species,Biomass,b_count,v_count,Tillers,Total_plants,Cheat_pct,Vent_pct
2,VEDU,0,1,750,1,VEDU,0.0066,0,1,1,1,0,100
2,VEDU,0,1,751,1,VEDU,0.0593,0,1,4,1,0,100
2,VEDU,0,1,752,1,VEDU,0.0143,0,1,1,1,0,100
2,VEDU,0,1,753,1,VEDU,0.0026,0,1,1,1,0,100
2,VEDU,0,1,754,1,VEDU,0.0155,0,1,1,1,0,100
2,VEDU,0,2,810,1,VEDU,0.0538,0,1,3,1,0,100
2,VEDU,0,2,811,1,VEDU,0.0051,0,1,1,1,0,100
2,VEDU,0,2,812,1,VEDU,0.0104,0,1,1,1,0,100
2,VEDU,0,2,813,1,VEDU,0.0129,0,1,1,1,0,100
2,VEDU,0,2,814,1,VEDU,0.0356,0,1,4,1,0,100
2,VEDU,0,2,815,1,VEDU,0.0073,0,1,1,1,0,100
2,VEDU,0,2,816,1,VEDU,0.0046,0,1,1,1,0,100
2,VEDU,0,2,817,1,VEDU,0.0078,0,1,2,1,0,100
2,VEDU,0,2,818,1,VEDU,0.0782,0,1,3,1,0,100
2,VEDU,1,3,401,1,VEDU,0.0176,0,2,2,2,0,100
2,VEDU,1,3,401,2,VEDU,0.0238,0,2,3,2,0,100
2,VEDU,1,1,404,1,VEDU,0.0806,0,1,5,1,0,100
2,VEDU,2,3,411,1,VEDU,0,0,1,1,1,0,100
2,VEDU,2,1,412,1,VEDU,0.0262,0,3,1,3,0,100
2,VEDU,2,1,412,1,VEDU,0.0123,0,3,2,3,0,100
2,VEDU,2,1,412,1,VEDU,0.0211,0,3,3,3,0,100
2,VEDU,2,1,411,4,VEDU,0.0544,0,1,5,1,0,100
2,VEDU,2,2,411,1,VEDU,0.0198,0,1,3,1,0,100
2,VEDU,3,3,419,1,VEDU,0.0231,0,11,3,11,0,100
2,VEDU,3,3,419,2,VEDU,0.0161,0,11,4,11,0,100
2,VEDU,3,3,419,3,VEDU,0.0414,0,11,4,11,0,100
2,VEDU,3,3,419,4,VEDU,0.0136,0,11,1,11,0,100
2,VEDU,3,3,419,5,VEDU,0.0166,0,11,2,11,0,100
2,VEDU,3,3,419,6,VEDU,0.0179,0,11,3,11,0,100
2,VEDU,3,3,419,7,VEDU,0.0296,0,11,4,11,0,100
2,VEDU,3,3,419,8,VEDU,0.0243,0,11,3,11,0,100
2,VEDU,3,3,419,9,VEDU,0.0216,0,11,4,11,0,100
2,VEDU,3,3,419,10,VEDU,0.0404,0,11,4,11,0,100
2,VEDU,3,3,419,11,VEDU,0.03,0,11,3,11,0,100
2,VEDU,3,1,420,1,VEDU,0.0578,0,6,2,6,0,100
2,VEDU,3,1,420,2,VEDU,0.0039,0,6,1,6,0,100
2,VEDU,3,1,420,3,VEDU,0.0036,0,6,1,6,0,100
2,VEDU,3,1,420,4,VEDU,0.0261,0,6,3,6,0,100
2,VEDU,3,1,420,5,VEDU,0.0136,0,6,2,6,0,100
2,VEDU,3,1,420,6,VEDU,0.0018,0,6,1,6,0,100
2,VEDU,3,2,422,1,VEDU,0.0065,0,8,1,8,0,100
2,VEDU,3,2,422,2,VEDU,0.0291,0,8,4,8,0,100
2,VEDU,3,2,422,3,VEDU,0.0652,0,8,5,8,0,100
2,VEDU,3,2,422,4,VEDU,0.0229,0,8,2,8,0,100
2,VEDU,3,2,422,5,VEDU,0.0092,0,8,1,8,0,100
2,VEDU,3,2,422,6,VEDU,0.0121,0,8,1,8,0,100
2,VEDU,3,2,422,7,VEDU,0.0116,0,8,2,8,0,100
2,VEDU,3,2,422,8,VEDU,0.0105,0,8,2,8,0,100
2,VEDU,4,3,174,1,VEDU,0.0216,0,17,2,17,0,100
2,VEDU,4,3,174,2,VEDU,0.0353,0,17,3,17,0,100
2,VEDU,4,3,174,3,VEDU,0.0204,0,17,2,17,0,100
2,VEDU,4,3,174,4,VEDU,0.0027,0,17,1,17,0,100
2,VEDU,4,3,174,5,VEDU,0.0108,0,17,1,17,0,100
2,VEDU,4,3,174,6,VEDU,0.0293,0,17,2,17,0,100
2,VEDU,4,3,174,7,VEDU,0.0256,0,17,2,17,0,100
2,VEDU,4,3,174,8,VEDU,0.0171,0,17,2,17,0,100
2,VEDU,4,3,174,9,VEDU,0.0355,0,17,3,17,0,100
2,VEDU,4,3,174,10,VEDU,0.0316,0,17,2,17,0,100
2,VEDU,4,3,174,11,VEDU,0.0371,0,17,2,17,0,100
2,VEDU,4,3,174,12,VEDU,0.0336,0,17,3,17,0,100
2,VEDU,4,3,174,13,VEDU,0.0225,0,17,2,17,0,100
2,VEDU,4,3,174,14,VEDU,0.045,0,17,4,17,0,100
2,VEDU,4,3,174,15,VEDU,0.0454,0,17,3,17,0,100
2,VEDU,4,3,174,16,VEDU,0.0285,0,17,1,17,0,100
2,VEDU,4,3,174,17,VEDU,0.0344,0,17,4,17,0,100
2,VEDU,4,1,175,1,VEDU,0.0235,0,14,2,14,0,100
2,VEDU,4,1,175,2,VEDU,0.0227,0,14,3,14,0,100
2,VEDU,4,1,175,5,VEDU,0.0056,0,14,1,14,0,100
2,VEDU,4,1,175,6,VEDU,0.0204,0,14,3,14,0,100
2,VEDU,4,1,175,7,VEDU,0.0142,0,14,2,14,0,100
2,VEDU,4,1,175,8,VEDU,0.017,0,14,3,14,0,100
2,VEDU,4,1,175,9,VEDU,0.0176,0,14,2,14,0,100
2,VEDU,4,1,175,10,VEDU,0.0203,0,14,2,14,0,100
2,VEDU,4,1,175,11,VEDU,0.0112,0,14,2,14,0,100
2,VEDU,4,1,175,12,VEDU,0.017,0,14,2,14,0,100
2,VEDU,4,1,175,13,VEDU,0.0151,0,14,2,14,0,100
2,VEDU,4,1,175,14,VEDU,0.0234,0,14,3,14,0,100
2,VEDU,4,1,175,15,VEDU,0.0201,0,14,2,14,0,100
2,VEDU,4,1,175,16,VEDU,0.0021,0,14,1,14,0,100
2,VEDU,4,2,176,1,VEDU,0.0662,0,15,5,15,0,100
2,VEDU,4,2,176,2,VEDU,0.0104,0,15,3,15,0,100
2,VEDU,4,2,176,3,VEDU,0.0336,0,15,4,15,0,100
2,VEDU,4,2,176,4,VEDU,0.0298,0,15,3,15,0,100
2,VEDU,4,2,176,5,VEDU,0.0214,0,15,2,15,0,100
2,VEDU,4,2,176,6,VEDU,0.0768,0,15,4,15,0,100
2,VEDU,4,2,176,7,VEDU,0.0476,0,15,3,15,0,100
2,VEDU,4,2,176,8,VEDU,0.0262,0,15,2,15,0,100
2,VEDU,4,2,176,9,VEDU,0.0532,0,15,4,15,0,100
2,VEDU,4,2,176,10,VEDU,0.0211,0,15,3,15,0,100
2,VEDU,4,2,176,11,VEDU,0.0144,0,15,1,15,0,100
2,VEDU,4,2,176,12,VEDU,0.0298,0,15,3,15,0,100
2,VEDU,4,2,176,13,VEDU,0.0302,0,15,4,15,0,100
2,VEDU,4,2,176,14,VEDU,0.0217,0,15,2,15,0,100
2,VEDU,4,2,176,15,VEDU,0.0096,0,15,1,15,0,100
2,VEDU,6,3,441,1,VEDU,0.0064,2,1,1,3,66.66666667,33.33333333
2,VEDU,6,1,442,1,VEDU,0.0048,2,2,1,4,50,50
2,VEDU,6,1,442,2,VEDU,0.0306,2,2,4,4,50,50
2,VEDU,7,3,450,1,VEDU,0.0039,2,3,1,5,40,60
2,VEDU,7,3,450,2,VEDU,0.0026,2,3,1,5,40,60
2,VEDU,7,3,450,3,VEDU,0.0014,2,3,1,5,40,60
2,VEDU,7,1,451,1,VEDU,0.0078,2,3,1,5,40,60
2,VEDU,7,1,451,2,VEDU,0.022,2,3,3,5,40,60
2,VEDU,7,1,451,3,VEDU,0.0139,2,3,2,5,40,60
2,VEDU,7,2,456,1,VEDU,0.013,3,5,2,8,37.5,62.5
2,VEDU,7,2,456,2,VEDU,0.0089,3,5,1,8,37.5,62.5
2,VEDU,7,2,456,3,VEDU,0.0226,3,5,2,8,37.5,62.5
2,VEDU,7,2,456,4,VEDU,0.0477,3,5,3,8,37.5,62.5
2,VEDU,7,2,456,5,VEDU,0.06,3,5,3,8,37.5,62.5
2,VEDU,8,3,458,1,VEDU,0.0098,3,8,2,11,27.27272727,72.72727273
2,VEDU,8,3,458,2,VEDU,0.0138,3,8,2,11,27.27272727,72.72727273
2,VEDU,8,3,458,3,VEDU,0.0116,3,8,1,11,27.27272727,72.72727273
2,VEDU,8,3,458,4,VEDU,0.0107,3,8,2,11,27.27272727,72.72727273
2,VEDU,8,3,458,5,VEDU,0.0085,3,8,2,11,27.27272727,72.72727273
2,VEDU,8,3,458,6,VEDU,0.0076,3,8,1,11,27.27272727,72.72727273
2,VEDU,8,3,458,7,VEDU,0.0066,3,8,1,11,27.27272727,72.72727273
2,VEDU,8,3,458,8,VEDU,0.0163,3,8,2,11,27.27272727,72.72727273
2,VEDU,8,1,462,1,VEDU,0.0135,2,8,2,10,20,80
2,VEDU,8,1,462,2,VEDU,0.0032,2,8,1,10,20,80
2,VEDU,8,1,462,3,VEDU,0.0179,2,8,3,10,20,80
2,VEDU,8,1,462,4,VEDU,0.0057,2,8,1,10,20,80
2,VEDU,8,1,462,5,VEDU,0.0123,2,8,2,10,20,80
2,VEDU,8,1,462,6,VEDU,0.0083,2,8,1,10,20,80
2,VEDU,8,1,462,7,VEDU,0.0104,2,8,2,10,20,80
2,VEDU,8,1,462,8,VEDU,0.0127,2,8,2,10,20,80
2,VEDU,8,2,464,1,VEDU,0.0287,2,2,3,4,50,50
2,VEDU,8,2,464,2,VEDU,0.0484,2,2,4,4,50,50
2,VEDU,10,3,475,1,VEDU,0.0085,3,1,1,4,75,25
2,VEDU,10,1,835,1,VEDU,0.0107,4,2,1,6,66.66666667,33.33333333
2,VEDU,10,1,835,2,VEDU,0.0077,4,2,1,6,66.66666667,33.33333333
2,VEDU,11,3,481,1,VEDU,0.0006,4,3,1,7,57.14285714,42.85714286
2,VEDU,11,3,481,2,VEDU,0.0083,4,3,2,7,57.14285714,42.85714286
2,VEDU,11,3,481,3,VEDU,0.0147,4,3,2,7,57.14285714,42.85714286
2,VEDU,11,1,485,1,VEDU,0.0049,3,4,1,7,42.85714286,57.14285714
2,VEDU,11,1,485,2,VEDU,0.0055,3,4,1,7,42.85714286,57.14285714
2,VEDU,11,1,485,3,VEDU,0.009,3,4,2,7,42.85714286,57.14285714
2,VEDU,11,1,485,4,VEDU,0.0103,3,4,1,7,42.85714286,57.14285714
2,VEDU,12,3,490,1,VEDU,0.0115,4,6,2,10,40,60
2,VEDU,12,3,490,2,VEDU,0.0096,4,6,2,10,40,60
2,VEDU,12,3,490,3,VEDU,0.0084,4,6,1,10,40,60
2,VEDU,12,3,490,4,VEDU,0.0129,4,6,2,10,40,60
2,VEDU,12,3,490,5,VEDU,0.0112,4,6,1,10,40,60
2,VEDU,12,3,490,6,VEDU,0.0023,4,6,1,10,40,60
2,VEDU,12,1,784,1,VEDU,0.0152,5,5,2,10,50,50
2,VEDU,12,1,784,2,VEDU,0.0114,5,5,2,10,50,50
2,VEDU,12,1,784,3,VEDU,0.002,5,5,1,10,50,50
2,VEDU,12,1,784,4,VEDU,0.0062,5,5,1,10,50,50
2,VEDU,12,1,784,5,VEDU,0.0007,5,5,1,10,50,50
2,VEDU,12,2,824,1,VEDU,0.0065,5,6,1,11,45.45454545,54.54545455
2,VEDU,12,2,824,2,VEDU,0.0038,5,6,1,11,45.45454545,54.54545455
2,VEDU,12,2,824,3,VEDU,0.0153,5,6,2,11,45.45454545,54.54545455
2,VEDU,12,2,824,4,VEDU,0.0053,5,6,1,11,45.45454545,54.54545455
2,VEDU,12,2,824,5,VEDU,0.0054,5,6,1,11,45.45454545,54.54545455
2,VEDU,12,2,824,6,VEDU,0.007,5,6,1,11,45.45454545,54.54545455
2,VEDU,13,2,503,1,VEDU,0.004,8,1,1,9,88.88888889,11.11111111
2,VEDU,14,3,324,1,VEDU,0.0019,10,1,1,11,90.90909091,9.090909091
2,VEDU,14,1,324,1,VEDU,0.0037,9,2,1,11,81.81818182,18.18181818
2,VEDU,14,1,324,2,VEDU,0.0073,9,2,2,11,81.81818182,18.18181818
2,VEDU,15,3,177,1,VEDU,0.01,9,6,1,15,60,40
2,VEDU,15,3,177,2,VEDU,0.0033,9,6,1,15,60,40
2,VEDU,15,3,177,3,VEDU,0.0168,9,6,1,15,60,40
2,VEDU,15,3,177,4,VEDU,0.0008,9,6,1,15,60,40
2,VEDU,15,3,177,5,VEDU,0.0061,9,6,1,15,60,40
2,VEDU,15,3,177,6,VEDU,0.0046,9,6,1,15,60,40
2,VEDU,15,1,178,1,VEDU,0.0011,10,8,1,18,55.55555556,44.44444444
2,VEDU,15,1,178,2,VEDU,0.0013,10,8,1,18,55.55555556,44.44444444
2,VEDU,15,1,178,3,VEDU,0.0025,10,8,1,18,55.55555556,44.44444444
2,VEDU,15,1,178,4,VEDU,0.0014,10,8,1,18,55.55555556,44.44444444
2,VEDU,15,1,178,5,VEDU,0.0067,10,8,1,18,55.55555556,44.44444444
2,VEDU,15,1,178,6,VEDU,0.0046,10,8,1,18,55.55555556,44.44444444
2,VEDU,15,1,178,7,VEDU,0.0066,10,8,1,18,55.55555556,44.44444444
2,VEDU,15,1,178,8,VEDU,0.0059,10,8,1,18,55.55555556,44.44444444
2,VEDU,16,2,323,1,VEDU,0.0056,13,8,2,21,61.9047619,38.0952381
2,VEDU,16,2,323,2,VEDU,0.0061,13,8,1,21,61.9047619,38.0952381
2,VEDU,16,2,323,3,VEDU,0.0061,13,8,1,21,61.9047619,38.0952381
2,VEDU,16,2,323,4,VEDU,0.0019,13,8,1,21,61.9047619,38.0952381
2,VEDU,16,2,323,5,VEDU,0.001,13,8,1,21,61.9047619,38.0952381
2,VEDU,16,2,323,6,VEDU,0.0049,13,8,1,21,61.9047619,38.0952381
2,VEDU,16,2,323,7,VEDU,0.0035,13,8,1,21,61.9047619,38.0952381
2,VEDU,16,2,323,8,VEDU,0.0022,13,8,1,21,61.9047619,38.0952381
2,VEDU,16,1,325,1,VEDU,0.0039,8,6,1,14,57.14285714,42.85714286
2,VEDU,16,1,325,2,VEDU,0.0062,8,6,1,14,57.14285714,42.85714286
2,VEDU,16,1,325,3,VEDU,0.0073,8,6,2,14,57.14285714,42.85714286
2,VEDU,16,1,325,4,VEDU,0.0083,8,6,1,14,57.14285714,42.85714286
2,VEDU,16,1,325,5,VEDU,0.0124,8,6,2,14,57.14285714,42.85714286
2,VEDU,16,1,325,6,VEDU,0.0055,8,6,1,14,57.14285714,42.85714286
2,VEDU,16,3,540,1,VEDU,0.0095,7,8,1,15,46.66666667,53.33333333
2,VEDU,16,3,540,2,VEDU,0.0047,7,8,1,15,46.66666667,53.33333333
2,VEDU,16,3,540,3,VEDU,0.0017,7,8,1,15,46.66666667,53.33333333
2,VEDU,16,3,540,4,VEDU,0.0038,7,8,1,15,46.66666667,53.33333333
2,VEDU,16,3,540,5,VEDU,0.0111,7,8,1,15,46.66666667,53.33333333
2,VEDU,16,3,540,6,VEDU,0.0073,7,8,1,15,46.66666667,53.33333333
2,VEDU,16,3,540,7,VEDU,0.0048,7,8,1,15,46.66666667,53.33333333
2,VEDU,16,3,540,8,VEDU,0.0092,7,8,1,15,46.66666667,53.33333333
2,VEDU,19,3,201,1,VEDU,0.0051,0,1,1,1,0,100
2,VEDU,19,1,202,1,VEDU,0.0362,0,1,3,1,0,100
2,VEDU,19,2,203,1,VEDU,0.0382,0,1,1,1,0,100
2,BRTE,0,2,534,1,BRTE,0.2138,1,0,3,1,100,0
2,BRTE,0,2,537,1,BRTE,0.0214,1,0,1,1,100,0
2,BRTE,0,2,539,1,BRTE,0.1252,1,0,2,1,100,0
2,BRTE,0,3,180,1,BRTE,0.0276,1,0,2,1,100,0
2,BRTE,0,3,181,1,BRTE,0.2979,1,0,3,1,100,0
2,BRTE,0,3,182,1,BRTE,0.1832,1,0,3,1,100,0
2,BRTE,0,3,183,1,BRTE,0.0648,1,0,1,1,100,0
2,BRTE,0,2,184,1,BRTE,0.0159,1,0,1,1,100,0
2,BRTE,0,2,185,1,BRTE,0.1716,1,0,2,1,100,0
2,BRTE,0,2,186,1,BRTE,0.0301,1,0,2,1,100,0
2,BRTE,0,2,216,1,BRTE,0.1207,1,0,2,1,100,0
2,BRTE,0,2,217,1,BRTE,0.1921,1,0,3,1,100,0
2,BRTE,0,1,218,1,BRTE,0.3586,1,0,3,1,100,0
2,BRTE,0,1,219,1,BRTE,0.6345,1,0,4,1,100,0
2,BRTE,0,1,220,1,BRTE,0.2058,1,0,5,1,100,0
2,BRTE,0,1,221,1,BRTE,0.4359,1,0,3,1,100,0
2,BRTE,0,1,222,1,BRTE,0.0035,1,0,1,1,100,0
2,BRTE,0,2,223,1,BRTE,0.1186,1,0,3,1,100,0
2,BRTE,0,2,224,1,BRTE,0.1586,1,0,2,1,100,0
2,BRTE,0,2,225,1,BRTE,0.1358,1,0,2,1,100,0
2,BRTE,0,2,226,1,BRTE,0.3294,1,0,5,1,100,0
2,BRTE,0,2,227,1,BRTE,0.2088,1,0,3,1,100,0
2,BRTE,0,3,228,1,BRTE,0.1065,1,0,3,1,100,0
2,BRTE,0,3,229,1,BRTE,0.2432,1,0,3,1,100,0
2,BRTE,0,3,230,1,BRTE,0.0869,1,0,2,1,100,0
2,BRTE,0,3,231,1,BRTE,0.3201,1,0,4,1,100,0
2,BRTE,4,1,550,1,BRTE,0.0083,2,0,2,2,100,0
2,BRTE,4,1,550,2,BRTE,0.015,2,0,1,2,100,0
